2024-05-30 21:45:22,581.bbq_producer.INFO ==================================================
2024-05-30 21:45:22,581.bbq_producer.INFO Today is 2024-05-30 at 09:45 PM
2024-05-30 21:45:22,581.bbq_producer.INFO Running on: posix Darwin 23.5.0
2024-05-30 21:45:22,581.bbq_producer.INFO Python version:  3.12.3
2024-05-30 21:45:22,581.bbq_producer.INFO Python path: /Library/Frameworks/Python.framework/Versions/3.12
2024-05-30 21:45:22,581.bbq_producer.INFO Working dir: /Users/levilowther/ds-venv/streaming-05-smart-smoker
2024-05-30 21:45:22,581.bbq_producer.INFO ==================================================
2024-05-30 21:45:24,664.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:42:45', 152.5)
2024-05-30 21:45:24,664.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:43:10', 238.6)
2024-05-30 21:45:24,664.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:43:15', 238.6)
2024-05-30 21:45:24,665.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:43:35', 160.7)
2024-05-30 21:45:24,665.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:43:40', 160.7)
2024-05-30 21:45:24,665.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:43:40', 152.6)
2024-05-30 21:45:24,665.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:43:45', 152.6)
2024-05-30 21:45:24,665.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:44:10', 239.5)
2024-05-30 21:45:24,665.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:44:15', 239.5)
2024-05-30 21:45:24,665.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:44:35', 160.7)
2024-05-30 21:45:24,665.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:44:40', 160.7)
2024-05-30 21:45:24,665.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:44:40', 152.6)
2024-05-30 21:45:24,665.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:44:45', 152.6)
2024-05-30 21:45:24,665.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:45:10', 239.4)
2024-05-30 21:45:24,665.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:45:15', 239.4)
2024-05-30 21:45:24,665.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:45:35', 160.8)
2024-05-30 21:45:24,665.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:45:40', 160.8)
2024-05-30 21:45:24,665.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:45:40', 152.6)
2024-05-30 21:45:24,665.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:45:45', 152.6)
2024-05-30 21:45:24,665.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:46:10', 239.5)
2024-05-30 21:45:24,665.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:46:15', 239.5)
2024-05-30 21:45:24,665.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:46:35', 160.8)
2024-05-30 21:45:24,665.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:46:40', 160.8)
2024-05-30 21:45:24,665.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:46:40', 152.6)
2024-05-30 21:45:24,665.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:46:45', 152.6)
2024-05-30 21:45:24,665.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:47:10', 240.0)
2024-05-30 21:45:24,665.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:47:15', 240.0)
2024-05-30 21:45:24,666.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:47:35', 160.9)
2024-05-30 21:45:24,666.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:47:40', 160.9)
2024-05-30 21:45:24,666.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:47:40', 152.7)
2024-05-30 21:45:24,666.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:47:45', 152.7)
2024-05-30 21:45:24,666.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:48:10', 241.1)
2024-05-30 21:45:24,666.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:48:15', 241.1)
2024-05-30 21:45:24,666.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:48:35', 160.9)
2024-05-30 21:45:24,666.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:48:40', 160.9)
2024-05-30 21:45:24,666.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:48:40', 152.7)
2024-05-30 21:45:24,666.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:48:45', 152.7)
2024-05-30 21:45:24,666.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:49:10', 241.3)
2024-05-30 21:45:24,666.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:49:15', 241.3)
2024-05-30 21:45:24,666.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:49:35', 160.9)
2024-05-30 21:45:24,666.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:49:40', 160.9)
2024-05-30 21:45:24,666.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:49:40', 152.7)
2024-05-30 21:45:24,666.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:49:45', 152.7)
2024-05-30 21:45:24,666.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:50:10', 243.0)
2024-05-30 21:45:24,666.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:50:15', 243.0)
2024-05-30 21:45:24,666.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:50:35', 161.0)
2024-05-30 21:45:24,666.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:50:40', 161.0)
2024-05-30 21:45:24,666.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:50:40', 152.7)
2024-05-30 21:45:24,666.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:50:45', 152.7)
2024-05-30 21:45:24,666.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:51:10', 243.1)
2024-05-30 21:45:24,666.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:51:15', 243.1)
2024-05-30 21:45:24,667.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:51:35', 161.0)
2024-05-30 21:45:24,667.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:51:40', 161.0)
2024-05-30 21:45:24,667.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:51:40', 152.8)
2024-05-30 21:45:24,667.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:51:45', 152.8)
2024-05-30 21:45:24,667.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:52:10', 243.2)
2024-05-30 21:45:24,667.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:52:15', 243.2)
2024-05-30 21:45:24,667.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:52:35', 161.0)
2024-05-30 21:45:24,667.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:52:40', 161.0)
2024-05-30 21:45:24,667.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:52:40', 152.8)
2024-05-30 21:45:24,667.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:52:45', 152.8)
2024-05-30 21:45:24,667.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:53:10', 243.2)
2024-05-30 21:45:24,667.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:53:15', 243.2)
2024-05-30 21:45:24,667.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:53:35', 161.0)
2024-05-30 21:45:24,667.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:53:40', 161.0)
2024-05-30 21:45:24,667.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:53:40', 152.8)
2024-05-30 21:45:24,667.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:53:45', 152.8)
2024-05-30 21:45:24,667.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:54:10', 243.1)
2024-05-30 21:45:24,667.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:54:15', 243.1)
2024-05-30 21:45:24,667.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:54:35', 161.1)
2024-05-30 21:45:24,667.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:54:40', 161.1)
2024-05-30 21:45:24,667.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:54:40', 152.9)
2024-05-30 21:45:24,667.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:54:45', 152.9)
2024-05-30 21:45:24,667.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:55:10', 243.4)
2024-05-30 21:45:24,667.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:55:15', 243.4)
2024-05-30 21:45:24,668.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:55:35', 161.1)
2024-05-30 21:45:24,668.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:55:40', 161.1)
2024-05-30 21:45:24,668.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:55:40', 152.9)
2024-05-30 21:45:24,668.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:55:45', 152.9)
2024-05-30 21:45:24,668.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:56:10', 242.9)
2024-05-30 21:45:24,668.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:56:15', 242.9)
2024-05-30 21:45:24,668.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:56:35', 161.1)
2024-05-30 21:45:24,668.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:56:40', 161.1)
2024-05-30 21:45:24,668.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:56:40', 152.9)
2024-05-30 21:45:24,668.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:56:45', 152.9)
2024-05-30 21:45:24,668.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:57:10', 240.4)
2024-05-30 21:45:24,668.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:57:15', 240.4)
2024-05-30 21:45:24,668.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:57:35', 161.1)
2024-05-30 21:45:24,668.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:57:40', 161.1)
2024-05-30 21:45:24,668.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:57:40', 152.9)
2024-05-30 21:45:24,668.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:57:45', 152.9)
2024-05-30 21:45:24,668.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:58:10', 239.7)
2024-05-30 21:45:24,668.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:58:15', 239.7)
2024-05-30 21:45:24,668.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:58:35', 161.2)
2024-05-30 21:45:24,668.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:58:40', 161.2)
2024-05-30 21:45:24,668.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:58:40', 153.0)
2024-05-30 21:45:24,668.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:58:45', 153.0)
2024-05-30 21:45:24,668.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:59:10', 239.7)
2024-05-30 21:45:24,668.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 17:59:15', 239.7)
2024-05-30 21:45:24,669.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:59:35', 161.2)
2024-05-30 21:45:24,669.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 17:59:40', 161.2)
2024-05-30 21:45:24,669.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:59:40', 153.0)
2024-05-30 21:45:24,669.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 17:59:45', 153.0)
2024-05-30 21:45:24,669.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:00:10', 240.3)
2024-05-30 21:45:24,669.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:00:15', 240.3)
2024-05-30 21:45:24,669.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:00:35', 161.2)
2024-05-30 21:45:24,669.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:00:40', 161.2)
2024-05-30 21:45:24,669.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:00:40', 153.0)
2024-05-30 21:45:24,669.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:00:45', 153.0)
2024-05-30 21:45:24,669.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:01:10', 240.3)
2024-05-30 21:45:24,669.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:01:15', 240.3)
2024-05-30 21:45:24,669.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:01:35', 161.2)
2024-05-30 21:45:24,669.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:01:40', 161.2)
2024-05-30 21:45:24,669.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:01:40', 153.1)
2024-05-30 21:45:24,669.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:01:45', 153.1)
2024-05-30 21:45:24,669.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:02:10', 240.6)
2024-05-30 21:45:24,669.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:02:15', 240.6)
2024-05-30 21:45:24,669.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:02:35', 161.2)
2024-05-30 21:45:24,669.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:02:40', 161.2)
2024-05-30 21:45:24,669.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:02:40', 153.1)
2024-05-30 21:45:24,669.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:02:45', 153.1)
2024-05-30 21:45:24,669.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:03:10', 240.4)
2024-05-30 21:45:24,669.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:03:15', 240.4)
2024-05-30 21:45:24,670.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:03:35', 161.2)
2024-05-30 21:45:24,670.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:03:40', 161.2)
2024-05-30 21:45:24,670.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:03:40', 153.1)
2024-05-30 21:45:24,670.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:03:45', 153.1)
2024-05-30 21:45:24,670.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:04:10', 240.8)
2024-05-30 21:45:24,670.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:04:15', 240.8)
2024-05-30 21:45:24,670.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:04:35', 161.3)
2024-05-30 21:45:24,670.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:04:40', 161.3)
2024-05-30 21:45:24,670.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:04:40', 153.2)
2024-05-30 21:45:24,670.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:04:45', 153.2)
2024-05-30 21:45:24,670.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:05:10', 241.5)
2024-05-30 21:45:24,670.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:05:15', 241.5)
2024-05-30 21:45:24,670.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:05:35', 161.3)
2024-05-30 21:45:24,670.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:05:40', 161.3)
2024-05-30 21:45:24,670.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:05:40', 153.2)
2024-05-30 21:45:24,670.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:05:45', 153.2)
2024-05-30 21:45:24,670.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:06:10', 241.5)
2024-05-30 21:45:24,670.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:06:15', 241.5)
2024-05-30 21:45:24,670.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:06:35', 161.3)
2024-05-30 21:45:24,670.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:06:40', 161.3)
2024-05-30 21:45:24,670.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:06:40', 153.3)
2024-05-30 21:45:24,670.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:06:45', 153.3)
2024-05-30 21:45:24,670.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:07:10', 242.0)
2024-05-30 21:45:24,670.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:07:15', 242.0)
2024-05-30 21:45:24,670.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:07:35', 161.3)
2024-05-30 21:45:24,671.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:07:40', 161.3)
2024-05-30 21:45:24,671.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:07:40', 153.3)
2024-05-30 21:45:24,671.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:07:45', 153.3)
2024-05-30 21:45:24,671.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:08:10', 242.0)
2024-05-30 21:45:24,671.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:08:15', 242.0)
2024-05-30 21:45:24,671.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:08:35', 161.4)
2024-05-30 21:45:24,671.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:08:40', 161.4)
2024-05-30 21:45:24,671.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:08:40', 153.4)
2024-05-30 21:45:24,671.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:08:45', 153.4)
2024-05-30 21:45:24,671.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:09:10', 242.8)
2024-05-30 21:45:24,671.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:09:15', 242.8)
2024-05-30 21:45:24,671.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:09:35', 161.4)
2024-05-30 21:45:24,671.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:09:40', 161.4)
2024-05-30 21:45:24,671.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:09:40', 153.4)
2024-05-30 21:45:24,672.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:09:45', 153.4)
2024-05-30 21:45:24,672.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:10:10', 243.7)
2024-05-30 21:45:24,672.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:10:15', 243.7)
2024-05-30 21:45:24,672.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:10:35', 161.4)
2024-05-30 21:45:24,672.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:10:40', 161.4)
2024-05-30 21:45:24,672.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:10:40', 153.4)
2024-05-30 21:45:24,672.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:10:45', 153.4)
2024-05-30 21:45:24,672.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:11:10', 242.5)
2024-05-30 21:45:24,672.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:11:15', 242.5)
2024-05-30 21:45:24,672.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:11:35', 161.4)
2024-05-30 21:45:24,672.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:11:40', 161.4)
2024-05-30 21:45:24,672.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:11:40', 153.5)
2024-05-30 21:45:24,672.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:11:45', 153.5)
2024-05-30 21:45:24,672.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:12:10', 242.1)
2024-05-30 21:45:24,672.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:12:15', 242.1)
2024-05-30 21:45:24,672.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:12:35', 161.4)
2024-05-30 21:45:24,672.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:12:40', 161.4)
2024-05-30 21:45:24,672.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:12:40', 153.5)
2024-05-30 21:45:24,672.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:12:45', 153.5)
2024-05-30 21:45:24,673.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:13:10', 241.5)
2024-05-30 21:45:24,673.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:13:15', 241.5)
2024-05-30 21:45:24,673.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:13:35', 161.4)
2024-05-30 21:45:24,673.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:13:40', 161.4)
2024-05-30 21:45:24,673.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:13:40', 153.5)
2024-05-30 21:45:24,673.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:13:45', 153.5)
2024-05-30 21:45:24,673.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:14:10', 241.3)
2024-05-30 21:45:24,673.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:14:15', 241.3)
2024-05-30 21:45:24,673.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:14:35', 161.4)
2024-05-30 21:45:24,673.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:14:40', 161.4)
2024-05-30 21:45:24,673.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:14:40', 153.6)
2024-05-30 21:45:24,673.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:14:45', 153.6)
2024-05-30 21:45:24,673.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:15:10', 242.0)
2024-05-30 21:45:24,673.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:15:15', 242.0)
2024-05-30 21:45:24,673.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:15:35', 161.4)
2024-05-30 21:45:24,673.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:15:40', 161.4)
2024-05-30 21:45:24,673.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:15:40', 153.6)
2024-05-30 21:45:24,673.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:15:45', 153.6)
2024-05-30 21:45:24,673.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:16:10', 242.4)
2024-05-30 21:45:24,673.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:16:15', 242.4)
2024-05-30 21:45:24,673.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:16:35', 161.5)
2024-05-30 21:45:24,673.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:16:40', 161.5)
2024-05-30 21:45:24,673.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:16:40', 153.7)
2024-05-30 21:45:24,673.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:16:45', 153.7)
2024-05-30 21:45:24,674.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:17:10', 241.2)
2024-05-30 21:45:24,674.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:17:15', 241.2)
2024-05-30 21:45:24,674.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:17:35', 161.5)
2024-05-30 21:45:24,674.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:17:40', 161.5)
2024-05-30 21:45:24,674.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:17:40', 153.7)
2024-05-30 21:45:24,674.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:17:45', 153.7)
2024-05-30 21:45:24,674.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:18:10', 238.5)
2024-05-30 21:45:24,674.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:18:15', 238.5)
2024-05-30 21:45:24,674.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:18:35', 161.5)
2024-05-30 21:45:24,674.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:18:40', 161.5)
2024-05-30 21:45:24,674.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:18:40', 153.8)
2024-05-30 21:45:24,674.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:18:45', 153.8)
2024-05-30 21:45:24,674.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:19:10', 237.2)
2024-05-30 21:45:24,674.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:19:15', 237.2)
2024-05-30 21:45:24,674.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:19:35', 161.5)
